RowTotal,Stat,ReturnTime,HHType,HHChronic,HHVet,HHDisability,HHFleeingDV,HoHRace,HoHEthnicity,HHAdult,HHChild,HHNoDOB,HHAdultAge,HHParent,ESTStatus,ESTGeography,ESTLivingSit,ESTDestination,ESTChronic,ESTVet,ESTDisability,ESTFleeingDV,ESTAC3Plus,ESTAdultAge,ESTParent,RRHStatus,RRHMoveIn,RRHGeography,RRHLivingSit,RRHDestination,RRHPreMoveInDays,RRHChronic,RRHVet,RRHDisability,RRHFleeingDV,RRHAC3Plus,RRHAdultAge,RRHParent,PSHStatus,PSHMoveIn,PSHGeography,PSHLivingSit,PSHDestination,PSHHousedDays,PSHChronic,PSHVet,PSHDisability,PSHFleeingDV,PSHAC3Plus,PSHAdultAge,PSHParent,ESDays,THDays,ESTDays,RRHPSHPreMoveInDays,RRHHousedDays,SystemDaysNotPSHHoused,SystemHomelessDays,Other3917Days,TotalHomelessDays,SystemPath,ESTAHAR,RRHAHAR,PSHAHAR,ReportID
1,5,-1,1,0,1,1,0,4,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,30,30,60,1095,1095,60,0,60,6,0,1,0,93
1,5,-1,1,0,1,1,0,5,0,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,60,60,0,1095,1095,60,1094,1094,6,0,1,0,93
1,5,-1,1,0,1,1,1,2,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,7,-1,1095,0,1,1,1,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,1095,0,1095,1095,0,1095,4,0,0,0,93
1,5,-1,1,1,0,1,0,2,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,1094,1,0,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,1094,0,1094,1094,0,1094,4,0,0,0,93
1,5,-1,1,1,0,1,0,2,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,1094,1,0,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,1094,0,1094,1094,0,1094,5,0,0,0,93
1,5,-1,1,1,0,1,0,2,0,1,0,0,25,0,2,-1,-1,-1,1,0,1,0,0,-1,0,11,0,2,2,-1,1094,1,0,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,1094,0,1094,0,0,1094,1094,0,1094,5,1,0,0,93
1,5,-1,1,1,0,1,0,4,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,-1,2,1,-1,0,1,0,1,0,0,-1,0,0,0,0,1094,0,1094,1094,0,1094,8,0,0,0,93
1,5,-1,1,1,0,1,0,5,0,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,-1,2,1,-1,0,1,0,1,0,0,-1,0,0,0,0,1094,0,1094,1094,0,1094,8,0,0,0,93
1,5,-1,1,1,0,1,1,2,0,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,1094,1,0,1,1,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,1094,0,1094,1094,0,1094,4,0,0,0,93
1,5,-1,1,1,0,1,1,4,0,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,2,-1,1094,1,0,1,1,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,1094,0,1095,1095,0,1095,5,0,0,0,93
1,5,-1,1,1,1,1,0,1,1,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,11,-1,1094,1,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,60,60,90,1094,0,1094,1094,0,1094,7,0,0,0,93
1,5,-1,2,0,0,0,0,0,0,1,1,0,25,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,730,730,30,0,30,4,0,1,0,93
1,5,-1,2,0,0,0,0,2,0,1,1,0,25,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1095,1095,30,0,30,4,0,1,0,93
1,5,-1,2,0,0,0,0,2,0,1,1,1,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,730,1094,30,0,30,4,0,1,0,93
1,5,-1,2,0,0,0,0,2,0,1,3,0,25,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,1,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,730,730,30,0,30,4,0,1,0,93
1,5,-1,2,0,0,0,0,2,0,1,3,0,25,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,1,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1095,1095,30,0,30,4,0,1,0,93
1,5,-1,2,0,0,0,0,2,0,1,3,0,25,1,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,1,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,30,1094,1094,60,0,60,5,0,1,0,93
1,5,-1,2,0,0,0,0,2,0,2,1,0,25,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,730,1094,30,0,30,4,0,1,0,93
1,5,-1,2,0,0,0,0,4,0,1,1,0,25,1,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,-1,2,9,-1,36,0,0,0,0,0,-1,1,0,0,0,30,0,30,30,0,30,8,0,0,1,93
1,5,-1,2,0,0,0,0,4,0,1,3,0,25,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,1,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1094,1094,30,0,30,4,0,1,0,93
1,5,-1,2,0,0,0,0,99,99,1,3,1,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,1,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1095,1095,30,0,30,4,0,1,0,93
1,5,-1,2,0,0,1,0,0,0,2,1,0,25,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,1,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1094,1094,30,0,30,4,0,1,0,93
1,5,-1,2,0,0,1,0,2,0,1,1,0,25,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,1,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,730,730,30,0,30,4,0,1,0,93
1,5,-1,2,0,1,0,0,2,0,1,3,0,24,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,11,-1,30,0,1,0,0,1,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1095,1095,30,0,30,4,0,1,0,93
1,5,-1,3,0,0,1,0,5,0,0,2,0,-1,1,2,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,-1,2,2,-1,0,0,0,1,0,0,-1,1,90,0,90,1095,0,1095,1095,0,1095,9,0,0,0,93
1,5,-1,99,0,0,0,0,0,0,1,0,2,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1095,1095,30,0,30,4,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,0,2,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,7,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,7,1094,1094,7,0,7,4,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,0,2,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1094,1094,30,0,30,4,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,0,2,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1094,1095,30,0,30,4,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,0,2,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1094,1095,30,1095,1095,4,0,1,0,93
3,5,-1,99,0,0,0,0,99,99,0,0,2,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,60,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,1094,1094,60,0,60,4,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,0,2,-1,1,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,7,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,1095,1095,60,0,60,5,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,0,2,-1,1,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,1094,1094,60,1095,1095,5,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,0,3,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,0,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,1095,1095,0,0,0,4,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,0,3,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,730,730,30,0,30,4,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,0,3,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1094,1094,30,0,30,4,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,0,3,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1094,1095,30,0,30,4,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,0,3,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1095,1095,30,0,30,4,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,0,3,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,60,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,730,1094,60,0,60,4,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,0,3,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,90,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,90,1094,1094,90,0,90,4,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,0,3,-1,1,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,0,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,1095,1095,60,0,60,5,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,0,3,-1,1,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,0,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,0,1095,1095,90,0,90,5,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,0,3,-1,1,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,1095,1095,30,0,30,5,0,1,0,93
2,5,-1,99,0,0,0,0,99,99,0,0,3,-1,1,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,1095,1095,60,0,60,5,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,0,3,-1,1,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,60,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,7,1095,1095,60,0,60,5,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,0,3,-1,1,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,60,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,7,1094,1095,90,0,90,5,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,0,3,-1,1,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,180,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,180,1094,1094,180,1095,1095,5,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,1,1,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1094,1094,30,0,30,4,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,1,1,-1,1,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,30,730,1094,90,0,90,5,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,1,3,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1094,1095,30,0,30,4,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,1,3,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,60,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,1095,1095,60,0,60,4,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,2,1,-1,1,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,30,730,730,30,0,30,5,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,2,3,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,60,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,1095,1095,60,0,60,4,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,3,1,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1095,1095,30,0,30,4,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,3,1,-1,1,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,0,1094,1095,60,0,60,5,0,1,0,93
1,5,-1,99,0,0,0,0,99,99,0,3,3,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1094,1094,30,0,30,4,0,1,0,93
1,5,-1,99,0,0,0,1,99,99,0,0,1,-1,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,90,0,0,0,1,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,90,547,730,90,0,90,4,0,1,0,93
1,5,-1,99,0,0,1,0,99,99,0,0,1,-1,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1095,1095,30,1095,1095,4,0,1,0,93
1,5,-1,99,0,0,1,0,99,99,0,0,3,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,60,0,0,1,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,1094,1095,60,0,60,4,0,1,0,93
1,5,-1,99,0,0,1,0,99,99,0,1,1,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,1,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,1094,1094,30,0,30,4,0,1,0,93
1,5,-1,99,0,0,1,0,99,99,0,1,1,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,60,0,0,1,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,1094,1094,60,0,60,4,0,1,0,93
1,5,-1,99,0,0,1,0,99,99,0,3,1,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,60,0,0,1,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,1094,1094,60,0,60,4,0,1,0,93
1,5,-1,99,0,0,1,0,99,99,0,3,2,-1,1,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,2,-1,30,0,0,1,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,730,730,30,0,30,4,0,1,0,93
